alpha_size,tier,window_size,threshold,id,gen_method,train_test_class,step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,30,7,39.423542,-50.92660903930664,-52.15127944946289,sl2,128,0.01,38.21761322021485
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,40,10,39.155552,-50.320289611816406,-51.693092346191406,sl2,128,0.01,38.80714416503906
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,43,10,39.092873,-50.16461944580078,-51.580753326416016,sl2,128,0.01,37.94187927246094
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,0,0,41.026676,-53.8997917175293,-54.63280487060547,sl2,16,0.001,40.8373908996582
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,10,0,40.955135,-53.77880859375,-54.5263557434082,sl2,16,0.001,39.035743713378906
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,20,0,40.886192,-53.66106033325195,-54.423133850097656,sl2,16,0.001,42.05669403076172
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,30,0,40.8197,-53.546905517578125,-54.32340621948242,sl2,16,0.001,43.34809494018555
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,40,1,40.75594,-53.4367561340332,-54.2276496887207,sl2,16,0.001,40.989967346191406
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,50,1,40.69451,-53.33010482788086,-54.13514709472656,sl2,16,0.001,40.00452423095703
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,60,1,40.634415,-53.22525024414063,-54.044532775878906,sl2,16,0.001,39.84237289428711
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,70,2,40.574913,-53.12090301513672,-53.95478820800781,sl2,16,0.001,39.872337341308594
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,80,2,40.517895,-53.02030944824219,-53.86842346191406,sl2,16,0.001,40.46295928955078
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,90,2,40.462563,-52.92265701293945,-53.78488540649414,sl2,16,0.001,39.53865814208984
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,100,3,40.409237,-52.826961517333984,-53.70317840576172,sl2,16,0.001,42.12169647216797
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,110,3,40.357178,-52.73300552368164,-53.62325668334961,sl2,16,0.001,39.68381881713867
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,120,3,40.306458,-52.64113235473633,-53.54548263549805,sl2,16,0.001,37.938777923583984
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,130,4,40.257805,-52.552772521972656,-53.4709358215332,sl2,16,0.001,38.96209335327149
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,140,4,40.211147,-52.46691131591797,-53.39872741699219,sl2,16,0.001,40.93462371826172
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,150,4,40.165092,-52.382080078125,-53.32773971557617,sl2,16,0.001,40.42127990722656
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,160,5,40.120564,-52.29925537109375,-53.258670806884766,sl2,16,0.001,41.01310348510742
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,170,5,40.07674,-52.21685409545898,-53.19026565551758,sl2,16,0.001,38.38542175292969
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,180,5,40.034527,-52.1370964050293,-53.12436294555664,sl2,16,0.001,38.89714813232422
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,190,5,39.992954,-52.05844497680664,-53.05947113037109,sl2,16,0.001,37.9148063659668
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,200,6,39.95401,-51.984493255615234,-52.998565673828125,sl2,16,0.001,39.98451232910156
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,210,6,39.916534,-51.91203308105469,-52.93917846679688,sl2,16,0.001,40.10429000854492
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,220,6,39.87912,-51.83912658691406,-52.87987518310547,sl2,16,0.001,39.64598083496094
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,230,7,39.842323,-51.767425537109375,-52.82184982299805,sl2,16,0.001,39.085933685302734
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,240,7,39.807137,-51.69818115234375,-52.76598739624024,sl2,16,0.001,38.8683967590332
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,250,7,39.772747,-51.62987518310547,-52.71110916137695,sl2,16,0.001,37.96051406860352
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,260,8,39.7389,-51.562477111816406,-52.65718078613281,sl2,16,0.001,38.93401718139648
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,270,8,39.706303,-51.49652099609375,-52.60456466674805,sl2,16,0.001,39.08144378662109
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,280,8,39.6753,-51.43307113647461,-52.5542106628418,sl2,16,0.001,39.2117919921875
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,290,9,39.6447,-51.37045669555664,-52.50482940673828,sl2,16,0.001,38.53506851196289
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,300,9,39.61497,-51.30849456787109,-52.45610809326172,sl2,16,0.001,39.19989776611328
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,310,9,39.58662,-51.24917221069336,-52.40982818603516,sl2,16,0.001,38.08160018920898
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,320,10,39.55891,-51.19068908691406,-52.364295959472656,sl2,16,0.001,41.21990585327149
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,330,10,39.53238,-51.13401794433594,-52.32020950317383,sl2,16,0.001,37.03758239746094
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,340,10,39.506863,-51.07858276367188,-52.27752304077149,sl2,16,0.001,37.54077911376953
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,350,10,39.48187,-51.02397918701172,-52.23570251464844,sl2,16,0.001,38.83565521240234
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,351,10,39.479347,-51.0184326171875,-52.2314682006836,sl2,16,0.001,38.25925827026367
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,0,0,41.058666,-53.93059539794922,-54.67045211791992,sl2,16,0.01,39.84400939941406
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,10,0,40.420143,-52.81287384033203,-53.70170974731445,sl2,16,0.01,38.97063064575195
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,20,0,39.93251,-51.905670166015625,-52.94304656982422,sl2,16,0.01,40.99794769287109
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,30,0,39.573643,-51.18343734741211,-52.365535736083984,sl2,16,0.01,38.15630722045898
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,40,1,39.325043,-50.61660385131836,-51.93721771240234,sl2,16,0.01,38.556884765625
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,50,1,39.149185,-50.163570404052734,-51.616661071777344,sl2,16,0.01,38.24188232421875
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,60,1,39.02027,-49.79631423950195,-51.37412643432617,sl2,16,0.01,37.74966049194336
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,70,2,38.93897,-49.50814056396485,-51.20403289794922,sl2,16,0.01,37.61018753051758
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,80,2,38.88795,-49.27164459228516,-51.07682037353516,sl2,16,0.01,37.40178298950195
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,90,2,38.872467,-49.0874252319336,-50.99291610717773,sl2,16,0.01,38.19744873046875
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,100,3,38.871845,-48.93916320800781,-50.941200256347656,sl2,16,0.01,36.93458557128906
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,110,3,38.885143,-48.822513580322266,-50.91434097290039,sl2,16,0.01,38.69099426269531
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,120,3,38.90624,-48.71975326538086,-50.89410781860352,sl2,16,0.01,37.19708251953125
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,130,4,38.91809,-48.61232376098633,-50.86640167236328,sl2,16,0.01,36.92061233520508
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,140,4,38.936447,-48.52530670166016,-50.856693267822266,sl2,16,0.01,37.1259765625
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,150,4,38.974907,-48.47177505493164,-50.8719596862793,sl2,16,0.01,37.694217681884766
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,160,5,39.004322,-48.40427017211914,-50.874000549316406,sl2,16,0.01,36.77024841308594
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,170,5,39.042294,-48.354305267333984,-50.8897590637207,sl2,16,0.01,36.151363372802734
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,180,5,39.080505,-48.3155403137207,-50.91219711303711,sl2,16,0.01,34.91029357910156
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,190,5,39.120102,-48.28501129150391,-50.94007110595703,sl2,16,0.01,34.85685348510742
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,200,6,39.163177,-48.255001068115234,-50.9674072265625,sl2,16,0.01,37.4863510131836
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,210,6,39.20731,-48.234954833984375,-51.00267028808594,sl2,16,0.01,36.82746505737305
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,220,6,39.249218,-48.2115478515625,-51.03242111206055,sl2,16,0.01,37.076942443847656
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,230,7,39.279224,-48.18431091308594,-51.05633544921875,sl2,16,0.01,37.29360961914063
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,240,7,39.311127,-48.16468811035156,-51.0860710144043,sl2,16,0.01,35.93849563598633
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,250,7,39.337048,-48.13418960571289,-51.10332107543945,sl2,16,0.01,36.54117584228516
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,260,8,39.383766,-48.13030242919922,-51.14479064941406,sl2,16,0.01,35.481544494628906
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,270,8,39.427826,-48.13597106933594,-51.19191360473633,sl2,16,0.01,36.65904998779297
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,280,8,39.459995,-48.11963653564453,-51.217803955078125,sl2,16,0.01,36.212684631347656
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,290,9,39.48798,-48.08748626708984,-51.231929779052734,sl2,16,0.01,36.30240631103516
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,300,9,39.52462,-48.074588775634766,-51.26213073730469,sl2,16,0.01,37.20751953125
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,310,9,39.554245,-48.065128326416016,-51.290225982666016,sl2,16,0.01,36.20439529418945
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,320,10,39.58833,-48.052833557128906,-51.3192024230957,sl2,16,0.01,36.35767364501953
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,330,10,39.6278,-48.04776763916016,-51.35289764404297,sl2,16,0.01,36.63248062133789
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,340,10,39.664593,-48.04117584228516,-51.3828353881836,sl2,16,0.01,37.76458740234375
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,350,10,39.690094,-48.034366607666016,-51.41150665283203,sl2,16,0.01,38.07280731201172
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,351,10,39.69348,-48.0346908569336,-51.41549682617188,sl2,16,0.01,35.824317932128906
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,0,0,41.073822,-53.98368835449219,-54.70232009887695,sl2,2,0.001,43.51361846923828
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,10,0,41.01908,-53.89114761352539,-54.622032165527344,sl2,2,0.001,41.826759338378906
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,20,0,40.96513,-53.799129486083984,-54.54190444946289,sl2,2,0.001,40.175437927246094
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,30,0,40.912453,-53.70801544189453,-54.46313095092773,sl2,2,0.001,43.304481506347656
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,40,0,40.860184,-53.61692810058594,-54.38426208496094,sl2,2,0.001,41.608280181884766
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,50,0,40.81017,-53.52947235107422,-54.30849838256836,sl2,2,0.001,42.334739685058594
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,60,0,40.761803,-53.44431686401367,-54.23485565185547,sl2,2,0.001,35.94648742675781
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,70,0,40.71356,-53.36014175415039,-54.16210174560547,sl2,2,0.001,35.86244201660156
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,80,0,40.664642,-53.27508163452149,-54.08885955810547,sl2,2,0.001,41.35725402832031
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,90,0,40.617718,-53.19290542602539,-54.0185661315918,sl2,2,0.001,43.69488525390625
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,100,0,40.57138,-53.11246490478516,-53.94930267333984,sl2,2,0.001,39.67285919189453
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,110,0,40.527905,-53.036407470703125,-53.88384246826172,sl2,2,0.001,38.85244369506836
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,120,0,40.485214,-52.96165084838867,-53.81988525390625,sl2,2,0.001,40.35258483886719
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,130,0,40.442875,-52.88615036010742,-53.75534439086914,sl2,2,0.001,40.29160690307617
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,140,0,40.400684,-52.8095817565918,-53.6904525756836,sl2,2,0.001,44.19376754760742
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,150,0,40.360588,-52.73680114746094,-53.62892532348633,sl2,2,0.001,44.03598785400391
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,160,0,40.320614,-52.6649169921875,-53.56801986694336,sl2,2,0.001,45.60092926025391
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,170,0,40.281193,-52.59206008911133,-53.50658416748047,sl2,2,0.001,39.36421203613281
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,180,0,40.245087,-52.52407455444336,-53.44953155517578,sl2,2,0.001,41.574485778808594
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,190,0,40.210014,-52.457645416259766,-53.39445495605469,sl2,2,0.001,39.92129135131836
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,200,0,40.173954,-52.3896484375,-53.338321685791016,sl2,2,0.001,34.416786193847656
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,210,0,40.13821,-52.32265853881836,-53.28276443481445,sl2,2,0.001,39.061012268066406
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,220,0,40.10502,-52.25999069213867,-53.23067092895508,sl2,2,0.001,46.77964019775391
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,230,0,40.072308,-52.1976432800293,-53.17938995361328,sl2,2,0.001,39.80279541015625
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,240,0,40.04016,-52.13609313964844,-53.12906265258789,sl2,2,0.001,38.19401550292969
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,250,1,40.00905,-52.07680892944336,-53.08054733276367,sl2,2,0.001,41.22494888305664
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,260,1,39.97849,-52.01944732666016,-53.03308868408203,sl2,2,0.001,35.7208137512207
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,270,1,39.948788,-51.963623046875,-52.98682403564453,sl2,2,0.001,37.28019714355469
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,280,1,39.920425,-51.90843963623047,-52.9420166015625,sl2,2,0.001,44.30867004394531
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,290,1,39.89204,-51.85261154174805,-52.89693832397461,sl2,2,0.001,39.44861602783203
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,300,1,39.864643,-51.79802703857422,-52.85298538208008,sl2,2,0.001,40.22153472900391
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,310,1,39.837933,-51.74422073364258,-52.809906005859375,sl2,2,0.001,34.93316650390625
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,320,1,39.810745,-51.6903076171875,-52.76704025268555,sl2,2,0.001,41.64443206787109
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,330,1,39.78407,-51.63745880126953,-52.7250862121582,sl2,2,0.001,41.66476440429688
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,340,1,39.75732,-51.5849838256836,-52.68354415893555,sl2,2,0.001,39.45162963867188
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,350,1,39.731106,-51.5319709777832,-52.64211654663086,sl2,2,0.001,37.676151275634766
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,360,1,39.705933,-51.479034423828125,-52.60077667236328,sl2,2,0.001,43.9051513671875
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,370,1,39.682137,-51.42787170410156,-52.56106948852539,sl2,2,0.001,40.724586486816406
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,380,1,39.658993,-51.37764358520508,-52.52199935913086,sl2,2,0.001,39.20490646362305
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,390,1,39.636726,-51.33062744140625,-52.48507690429688,sl2,2,0.001,37.59015655517578
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,400,1,39.61544,-51.28451156616211,-52.44892501831055,sl2,2,0.001,38.41048431396485
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,410,1,39.59426,-51.239501953125,-52.41397476196289,sl2,2,0.001,41.35173034667969
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,420,1,39.574898,-51.197540283203125,-52.38164138793945,sl2,2,0.001,33.76445770263672
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,430,1,39.555172,-51.15434265136719,-52.34877395629883,sl2,2,0.001,39.115966796875
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,440,1,39.535297,-51.11024856567383,-52.3153190612793,sl2,2,0.001,40.685302734375
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,450,1,39.51624,-51.06660461425781,-52.28251266479492,sl2,2,0.001,41.20179748535156
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,460,1,39.49741,-51.024391174316406,-52.25082015991211,sl2,2,0.001,36.51896667480469
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,470,1,39.47845,-50.9830436706543,-52.219852447509766,sl2,2,0.001,43.433868408203125
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,480,1,39.460293,-50.94327163696289,-52.19013595581055,sl2,2,0.001,37.33984375
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,490,1,39.442757,-50.90337371826172,-52.16070938110352,sl2,2,0.001,36.733680725097656
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,500,2,39.425816,-50.86368560791016,-52.13162612915039,sl2,2,0.001,35.8330078125
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,510,2,39.409187,-50.82582092285156,-52.1038703918457,sl2,2,0.001,43.38689804077149
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,520,2,39.39173,-50.78600692749024,-52.074893951416016,sl2,2,0.001,38.01792526245117
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,530,2,39.37476,-50.74585723876953,-52.04589080810547,sl2,2,0.001,45.531044006347656
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,540,2,39.35803,-50.70575714111328,-52.016788482666016,sl2,2,0.001,40.91201019287109
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,550,2,39.34284,-50.669342041015625,-51.99028778076172,sl2,2,0.001,40.74484252929688
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,560,2,39.32826,-50.63436508178711,-51.96481323242188,sl2,2,0.001,39.41519927978516
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,570,2,39.314537,-50.6005859375,-51.94028091430664,sl2,2,0.001,37.09015274047852
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,580,2,39.301308,-50.56753921508789,-51.916481018066406,sl2,2,0.001,40.03111267089844
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,590,2,39.28759,-50.53384017944336,-51.89241409301758,sl2,2,0.001,35.64871597290039
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,600,2,39.27442,-50.50066375732422,-51.86917495727539,sl2,2,0.001,42.37030029296875
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,610,2,39.262234,-50.46915054321289,-51.84688186645508,sl2,2,0.001,38.53184509277344
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,620,2,39.249687,-50.43758010864258,-51.824520111083984,sl2,2,0.001,39.34769821166992
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,630,2,39.23661,-50.4050178527832,-51.80147552490234,sl2,2,0.001,36.22039794921875
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,640,2,39.22407,-50.37295913696289,-51.77922821044922,sl2,2,0.001,37.57555389404297
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,650,2,39.21239,-50.34387969970703,-51.75913238525391,sl2,2,0.001,41.52940368652344
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,660,2,39.201138,-50.314002990722656,-51.73893356323242,sl2,2,0.001,34.822303771972656
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,670,2,39.19018,-50.28296661376953,-51.71786117553711,sl2,2,0.001,37.78736877441406
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,680,2,39.179928,-50.2537956237793,-51.69782638549805,sl2,2,0.001,40.523040771484375
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,690,2,39.16954,-50.22453689575195,-51.6778450012207,sl2,2,0.001,35.37469482421875
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,700,2,39.160378,-50.19754409790039,-51.65955352783203,sl2,2,0.001,39.1141357421875
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,710,2,39.151554,-50.17194366455078,-51.64214324951172,sl2,2,0.001,38.9618034362793
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,720,2,39.142563,-50.14603805541992,-51.62489318847656,sl2,2,0.001,36.03900146484375
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,730,2,39.133476,-50.11842346191406,-51.60649490356445,sl2,2,0.001,36.83541870117188
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,740,2,39.12454,-50.09012985229492,-51.588077545166016,sl2,2,0.001,38.41494369506836
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,750,3,39.115,-50.06168365478516,-51.56979751586914,sl2,2,0.001,39.50617218017578
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,760,3,39.10714,-50.035438537597656,-51.553001403808594,sl2,2,0.001,37.42599487304688
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,770,3,39.099552,-50.0101318359375,-51.5365104675293,sl2,2,0.001,41.21492004394531
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,780,3,39.092663,-49.98653030395508,-51.52135848999024,sl2,2,0.001,39.82588195800781
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,790,3,39.084846,-49.96290969848633,-51.50638198852539,sl2,2,0.001,42.73796844482422
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,800,3,39.076107,-49.93686676025391,-51.48978805541992,sl2,2,0.001,35.417236328125
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,810,3,39.068882,-49.91389465332031,-51.47533798217773,sl2,2,0.001,33.844078063964844
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,820,3,39.061813,-49.89035034179688,-51.46080017089844,sl2,2,0.001,36.47926330566406
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,830,3,39.055695,-49.86752700805664,-51.4468994140625,sl2,2,0.001,41.01575469970703
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,840,3,39.04966,-49.84467697143555,-51.43287658691406,sl2,2,0.001,40.40758514404297
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,850,3,39.04321,-49.82171249389648,-51.41910934448242,sl2,2,0.001,33.672584533691406
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,860,3,39.036285,-49.7993392944336,-51.405738830566406,sl2,2,0.001,40.39073181152344
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,870,3,39.02985,-49.776611328125,-51.39204788208008,sl2,2,0.001,38.587215423583984
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,880,3,39.023407,-49.754425048828125,-51.378936767578125,sl2,2,0.001,35.844940185546875
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,890,3,39.0166,-49.73129653930664,-51.36529541015625,sl2,2,0.001,34.57044982910156
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,900,3,39.010193,-49.70882415771485,-51.35203170776367,sl2,2,0.001,43.91106033325195
04,04,2,1,0,LSA,04.04.SL.2.1.0_LSA,910,3,39.00459,-49.68840408325195,-51.33984375,sl2,2,0.001,32.81977081298828
